Taxon,Group
Liolaemus_sp._C_CDM-2014,Reptilia:Squamata
Liolaemus_sp._kriegi/ceii,Reptilia:Squamata
Liolaemus_petrophilus,Reptilia:Squamata
Liolaemus_platei,Reptilia:Squamata
Liolaemus_josephorum,Reptilia:Squamata
Liolaemus_isabelae,Reptilia:Squamata
Liolaemus_constanzae,Reptilia:Squamata
Liolaemus_paulinae,Reptilia:Squamata
Liolaemus_nigromaculatus,Reptilia:Squamata
Liolaemus_pseudolemniscatus,Reptilia:Squamata
Liolaemus_atacamensis,Reptilia:Squamata
Liolaemus_zapallarensis,Reptilia:Squamata
Liolaemus_melaniceps,Reptilia:Squamata
Liolaemus_uniformis,Reptilia:Squamata
Liolaemus_nigroviridis,Reptilia:Squamata
Liolaemus_fuscus,Reptilia:Squamata
Liolaemus_leftrarui,Reptilia:Squamata
Liolaemus_monticola,Reptilia:Squamata
Liolaemus_nitidus,Reptilia:Squamata
Liolaemus_lemniscatus,Reptilia:Squamata
Liolaemus_tenuis,Reptilia:Squamata
Liolaemus_telsen,Reptilia:Squamata
Liolaemus_inacayali,Reptilia:Squamata
Liolaemus_boulengeri,Reptilia:Squamata
Liolaemus_rothi,Reptilia:Squamata
Liolaemus_donosobarrosi,Reptilia:Squamata
Liolaemus_cuyanus,Reptilia:Squamata
Liolaemus_xanthoviridis,Reptilia:Squamata
Liolaemus_fitzingerii,Reptilia:Squamata
Liolaemus_chehuachekenk,Reptilia:Squamata
Liolaemus_morenoi,Reptilia:Squamata
Liolaemus_canqueli,Reptilia:Squamata
Liolaemus_melanops,Reptilia:Squamata
Liolaemus_abaucan,Reptilia:Squamata
Liolaemus_lavillai,Reptilia:Squamata
Liolaemus_ornatus,Reptilia:Squamata
Liolaemus_calchaqui,Reptilia:Squamata
Liolaemus_irregularis,Reptilia:Squamata
Liolaemus_albiceps,Reptilia:Squamata
Liolaemus_crepuscularis,Reptilia:Squamata
Liolaemus_espinozai,Reptilia:Squamata
Liolaemus_quilmes,Reptilia:Squamata
Liolaemus_koslowskyi,Reptilia:Squamata
Liolaemus_laurenti,Reptilia:Squamata
Liolaemus_darwinii,Reptilia:Squamata
Liolaemus_grosseorum,Reptilia:Squamata
Liolaemus_olongasta,Reptilia:Squamata
Liolaemus_chacoensis,Reptilia:Squamata
Liolaemus_uspallatensis,Reptilia:Squamata
Liolaemus_hermannunezi,Reptilia:Squamata
Liolaemus_martorii,Reptilia:Squamata
Liolaemus_goetschi,Reptilia:Squamata
Liolaemus_azarai,Reptilia:Squamata
Liolaemus_wiegmannii,Reptilia:Squamata
Liolaemus_scapularis,Reptilia:Squamata
Liolaemus_cuyumhue,Reptilia:Squamata
Liolaemus_riojanus,Reptilia:Squamata
Liolaemus_multimaculatus,Reptilia:Squamata
Liolaemus_salinicola,Reptilia:Squamata
Liolaemus_occipitalis,Reptilia:Squamata
Liolaemus_lutzae,Reptilia:Squamata
Liolaemus_pseudoanomalus,Reptilia:Squamata
Liolaemus_robustus,Reptilia:Squamata
Liolaemus_polystictus,Reptilia:Squamata
Liolaemus_williamsi,Reptilia:Squamata
Liolaemus_melanogaster,Reptilia:Squamata
Liolaemus_sp._JAS-2013a,Reptilia:Squamata
Liolaemus_multicolor,Reptilia:Squamata
Liolaemus_andinus,Reptilia:Squamata
Liolaemus_molinai,Reptilia:Squamata
Liolaemus_dorbignyi,Reptilia:Squamata
Liolaemus_huacahuasicus,Reptilia:Squamata
Liolaemus_fabiani,Reptilia:Squamata
Liolaemus_audituvelatus,Reptilia:Squamata
Liolaemus_ruibali,Reptilia:Squamata
Liolaemus_eleodori,Reptilia:Squamata
Liolaemus_vallecurensis,Reptilia:Squamata
Liolaemus_famatinae,Reptilia:Squamata
Liolaemus_orientalis,Reptilia:Squamata
Liolaemus_reichei,Reptilia:Squamata
Liolaemus_etheridgei,Reptilia:Squamata
Liolaemus_annectens,Reptilia:Squamata
Liolaemus_signifer,Reptilia:Squamata
Liolaemus_thomasi,Reptilia:Squamata
Liolaemus_ortizii,Reptilia:Squamata
Liolaemus_silvanae,Reptilia:Squamata
Liolaemus_kolengh,Reptilia:Squamata
Liolaemus_sp._2_MFB-2011,Reptilia:Squamata
Liolaemus_sp._1_MFB-2011,Reptilia:Squamata
Liolaemus_lineomaculatus,Reptilia:Squamata
Liolaemus_hatcheri,Reptilia:Squamata
Liolaemus_uptoni,Reptilia:Squamata
Liolaemus_somuncurae,Reptilia:Squamata
Liolaemus_sarmientoi,Reptilia:Squamata
Liolaemus_gallardoi,Reptilia:Squamata
Liolaemus_sp._8_MFB-2011,Reptilia:Squamata
Liolaemus_kingii,Reptilia:Squamata
Liolaemus_sp._7_MFB-2011,Reptilia:Squamata
Liolaemus_sp._6_MFB-2011,Reptilia:Squamata
Liolaemus_tristis,Reptilia:Squamata
Liolaemus_archeforus,Reptilia:Squamata
Liolaemus_zullyae,Reptilia:Squamata
Liolaemus_scolaroi,Reptilia:Squamata
Liolaemus_escarchadosi,Reptilia:Squamata
Liolaemus_tari,Reptilia:Squamata
Liolaemus_baguali,Reptilia:Squamata
Liolaemus_sp._3_MFB-2011,Reptilia:Squamata
Liolaemus_magellanicus,Reptilia:Squamata
Liolaemus_tacnae,Reptilia:Squamata
Liolaemus_sp._4_MFB-2011,Reptilia:Squamata
Liolaemus_sp._5_MFB-2011,Reptilia:Squamata
Liolaemus_arambarensis,Reptilia:Squamata
Liolaemus_araucaniensis,Reptilia:Squamata
Liolaemus_avilai,Reptilia:Squamata
Liolaemus_talampaya,Reptilia:Squamata
Liolaemus_dicktracyi,Reptilia:Squamata
Liolaemus_tulkas,Reptilia:Squamata
Liolaemus_umbrifer,Reptilia:Squamata
Liolaemus_capillitas,Reptilia:Squamata
Liolaemus_heliodermis,Reptilia:Squamata
Liolaemus_casamiquelai,Reptilia:Squamata
Liolaemus_chacabucoense,Reptilia:Squamata
Liolaemus_thermarum,Reptilia:Squamata
Liolaemus_austromendocinus,Reptilia:Squamata
Liolaemus_parvus,Reptilia:Squamata
Liolaemus_gununakuna,Reptilia:Squamata
Liolaemus_antumalguen,Reptilia:Squamata
Liolaemus_chillanensis,Reptilia:Squamata
Liolaemus_scorialis,Reptilia:Squamata
Liolaemus_carlosgarini,Reptilia:Squamata
Liolaemus_choique,Reptilia:Squamata
Liolaemus_smaug,Reptilia:Squamata
Liolaemus_crandalli,Reptilia:Squamata
Liolaemus_burmeisteri,Reptilia:Squamata
Liolaemus_frassinettii,Reptilia:Squamata
Liolaemus_curis,Reptilia:Squamata
Liolaemus_alticolor,Reptilia:Squamata
Liolaemus_chungara,Reptilia:Squamata
Liolaemus_incaicus,Reptilia:Squamata
Liolaemus_confusus,Reptilia:Squamata
Liolaemus_cranwelli,Reptilia:Squamata
Liolaemus_curicensis,Reptilia:Squamata
Liolaemus_flavipiceus,Reptilia:Squamata
Liolaemus_punmahuida,Reptilia:Squamata
Liolaemus_insolitus,Reptilia:Squamata
Liolaemus_jamesi,Reptilia:Squamata
Liolaemus_stolzmanni,Reptilia:Squamata
Liolaemus_poconchilensis,Reptilia:Squamata
Liolaemus_torresi,Reptilia:Squamata
Liolaemus_kuhlmanni,Reptilia:Squamata
Liolaemus_tromen,Reptilia:Squamata
Liolaemus_loboi,Reptilia:Squamata
Liolaemus_mapuche,Reptilia:Squamata
Liolaemus_morandae,Reptilia:Squamata
Liolaemus_poecilochromus,Reptilia:Squamata
Liolaemus_senguer,Reptilia:Squamata
Liolaemus_riodamas,Reptilia:Squamata
Liolaemus_cristiani,Reptilia:Squamata
Liolaemus_septentrionalis,Reptilia:Squamata
Liolaemus_silvai,Reptilia:Squamata
Liolaemus_sitesi,Reptilia:Squamata
Liolaemus_hellmichi,Reptilia:Squamata
Liolaemus_lorenzmuelleri,Reptilia:Squamata
Liolaemus_maldonadae,Reptilia:Squamata
Liolaemus_cf._poecilochromus,Reptilia:Squamata
Liolaemus_cf._silvanae,Reptilia:Squamata
Leiocephalus_melanochlorus,Reptilia:Squamata
Leiocephalus_inaguae,Reptilia:Squamata
Leiocephalus_schreibersii,Reptilia:Squamata
Leiocephalus_barahonensis,Reptilia:Squamata
Leiocephalus_psammodromus,Reptilia:Squamata
Leiocephalus_personatus,Reptilia:Squamata
Leiocephalus_lunatus,Reptilia:Squamata
Leiocephalus_raviceps,Reptilia:Squamata
Leiocephalus_carinatus,Reptilia:Squamata
Leiocephalus_semilineatus,Reptilia:Squamata
Cophosaurus_texanus,Reptilia:Squamata
Holbrookia_propinqua,Reptilia:Squamata
Holbrookia_maculata,Reptilia:Squamata
Holbrookia_approximans,Reptilia:Squamata
Holbrookia_elegans,Reptilia:Squamata
Holbrookia_lacerata,Reptilia:Squamata
Callisaurus_draconoides,Reptilia:Squamata
Uma_paraphygas,Reptilia:Squamata
Uma_exsul,Reptilia:Squamata
Uma_inornata,Reptilia:Squamata
Uma_notata,Reptilia:Squamata
Uma_rufopunctata,Reptilia:Squamata
Uma_scoparia,Reptilia:Squamata
Phrynosoma_cornutum,Reptilia:Squamata
Phrynosoma_sherbrookei,Reptilia:Squamata
Phrynosoma_taurus,Reptilia:Squamata
Phrynosoma_braconnieri,Reptilia:Squamata
Phrynosoma_asio,Reptilia:Squamata
Phrynosoma_hernandesi,Reptilia:Squamata
Phrynosoma_douglasii,Reptilia:Squamata
Phrynosoma_ditmarsi,Reptilia:Squamata
Phrynosoma_orbiculare,Reptilia:Squamata
Phrynosoma_modestum,Reptilia:Squamata
Phrynosoma_goodei,Reptilia:Squamata
Phrynosoma_platyrhinos,Reptilia:Squamata
Phrynosoma_mcallii,Reptilia:Squamata
Phrynosoma_wigginsi,Reptilia:Squamata
Phrynosoma_cerroense,Reptilia:Squamata
Phrynosoma_blainvillii,Reptilia:Squamata
Phrynosoma_coronatum,Reptilia:Squamata
Phrynosoma_solare,Reptilia:Squamata
Petrosaurus_mearnsi,Reptilia:Squamata
Petrosaurus_repens,Reptilia:Squamata
Petrosaurus_thalassinus,Reptilia:Squamata
Urosaurus_gadovi,Reptilia:Squamata
Urosaurus_bicarinatus,Reptilia:Squamata
Urosaurus_lahtelai,Reptilia:Squamata
Urosaurus_nigricaudus,Reptilia:Squamata
Urosaurus_clarionensis,Reptilia:Squamata
Urosaurus_auriculatus,Reptilia:Squamata
Urosaurus_ornatus,Reptilia:Squamata
Urosaurus_graciosus,Reptilia:Squamata
Sceloporus_nelsoni,Reptilia:Squamata
Sceloporus_pyrocephalus,Reptilia:Squamata
Sceloporus_shannonorum,Reptilia:Squamata
Sceloporus_aureolus,Reptilia:Squamata
Sceloporus_omiltemanus,Reptilia:Squamata
Sceloporus_smaragdinus,Reptilia:Squamata
Sceloporus_taeniocnemis,Reptilia:Squamata
Sceloporus_malachiticus,Reptilia:Squamata
Sceloporus_lundelli,Reptilia:Squamata
Sceloporus_stejnegeri,Reptilia:Squamata
Sceloporus_adleri,Reptilia:Squamata
Sceloporus_formosus,Reptilia:Squamata
Sceloporus_subpictus,Reptilia:Squamata
Sceloporus_cryptus,Reptilia:Squamata
Sceloporus_horridus_horridus,Reptilia:Squamata
Sceloporus_spinosus_spinosus,Reptilia:Squamata
Sceloporus_spinosus_caeruleopunctatus,Reptilia:Squamata
Sceloporus_edwardtaylori,Reptilia:Squamata
Sceloporus_horridus_albiventris,Reptilia:Squamata
Sceloporus_cautus,Reptilia:Squamata
Sceloporus_undulatus,Reptilia:Squamata
Sceloporus_consobrinus,Reptilia:Squamata
Sceloporus_woodi,Reptilia:Squamata
Sceloporus_virgatus,Reptilia:Squamata
Sceloporus_occidentalis,Reptilia:Squamata
Sceloporus_olivaceus,Reptilia:Squamata
Sceloporus_clarkii,Reptilia:Squamata
Sceloporus_bulleri,Reptilia:Squamata
Sceloporus_torquatus,Reptilia:Squamata
Sceloporus_insignis,Reptilia:Squamata
Sceloporus_jarrovii_lineolateralis,Reptilia:Squamata
Sceloporus_megalepidurus,Reptilia:Squamata
Sceloporus_poinsettii,Reptilia:Squamata
Sceloporus_jarrovii_sugillatus,Reptilia:Squamata
Sceloporus_dugesii,Reptilia:Squamata
Sceloporus_serrifer_plioporus,Reptilia:Squamata
Sceloporus_cyanogenys,Reptilia:Squamata
Sceloporus_serrifer_serrifer,Reptilia:Squamata
Sceloporus_serrifer_prezygus,Reptilia:Squamata
Sceloporus_ornatus,Reptilia:Squamata
Sceloporus_minor,Reptilia:Squamata
Sceloporus_caeruleus,Reptilia:Squamata
Sceloporus_macdougalli,Reptilia:Squamata
Sceloporus_mucronatus,Reptilia:Squamata
Sceloporus_samcolemani,Reptilia:Squamata
Sceloporus_goldmani,Reptilia:Squamata
Sceloporus_scalaris_brownorum,Reptilia:Squamata
Sceloporus_chaneyi,Reptilia:Squamata
Sceloporus_slevini,Reptilia:Squamata
Sceloporus_bicanthalis,Reptilia:Squamata
Sceloporus_aeneus,Reptilia:Squamata
Sceloporus_palaciosi,Reptilia:Squamata
Sceloporus_heterolepis,Reptilia:Squamata
Sceloporus_grammicus,Reptilia:Squamata
Sceloporus_melanorhinus,Reptilia:Squamata
Sceloporus_hunsakeri,Reptilia:Squamata
Sceloporus_orcutti,Reptilia:Squamata
Sceloporus_licki,Reptilia:Squamata
Sceloporus_zosteromus,Reptilia:Squamata
Sceloporus_lineatulus,Reptilia:Squamata
Sceloporus_arenicolus,Reptilia:Squamata
Sceloporus_graciosus,Reptilia:Squamata
Sceloporus_gadoviae,Reptilia:Squamata
Sceloporus_maculosus,Reptilia:Squamata
Sceloporus_ochoterenae,Reptilia:Squamata
Sceloporus_jalapae,Reptilia:Squamata
Sceloporus_cyanostictus,Reptilia:Squamata
Sceloporus_cowlesi,Reptilia:Squamata
Sceloporus_tristichus,Reptilia:Squamata
Sceloporus_exsul,Reptilia:Squamata
Sceloporus_internasalis,Reptilia:Squamata
Sceloporus_acanthinus,Reptilia:Squamata
Sceloporus_druckercolini,Reptilia:Squamata
Sceloporus_uniformis,Reptilia:Squamata
Sceloporus_magister_cephaloflavus,Reptilia:Squamata
Sceloporus_magister_magister,Reptilia:Squamata
Sceloporus_bimaculosus,Reptilia:Squamata
Sceloporus_merriami,Reptilia:Squamata
Sceloporus_aurantius,Reptilia:Squamata
Sceloporus_scalaris_unicanthalis,Reptilia:Squamata
Sceloporus_squamosus,Reptilia:Squamata
Sceloporus_siniferus,Reptilia:Squamata
Sceloporus_carinatus,Reptilia:Squamata
Sceloporus_utiformis,Reptilia:Squamata
Sceloporus_grandaevus,Reptilia:Squamata
Sceloporus_angustus,Reptilia:Squamata
Sceloporus_anahuacus,Reptilia:Squamata
Sceloporus_asper,Reptilia:Squamata
Sceloporus_couchii,Reptilia:Squamata
Sceloporus_parvus,Reptilia:Squamata
Sceloporus_smithi,Reptilia:Squamata
Sceloporus_cozumelae,Reptilia:Squamata
Sceloporus_variabilis,Reptilia:Squamata
Sceloporus_teapensis,Reptilia:Squamata
Sceloporus_chrysostictus,Reptilia:Squamata
Uta_squamata,Reptilia:Squamata
Uta_stansburiana,Reptilia:Squamata
Uta_palmeri,Reptilia:Squamata
Ctenosaura_clarki,Reptilia:Squamata
Ctenosaura_acanthura,Reptilia:Squamata
Ctenosaura_pectinata,Reptilia:Squamata
Ctenosaura_hemilopha,Reptilia:Squamata
Ctenosaura_conspicuosa,Reptilia:Squamata
Ctenosaura_similis,Reptilia:Squamata
Ctenosaura_macrolopha,Reptilia:Squamata
Ctenosaura_nolascensis,Reptilia:Squamata
Ctenosaura_flavidorsalis,Reptilia:Squamata
Ctenosaura_palearis,Reptilia:Squamata
Ctenosaura_oaxacana,Reptilia:Squamata
Ctenosaura_quinquecarinata,Reptilia:Squamata
Ctenosaura_oedirhina,Reptilia:Squamata
Ctenosaura_bakeri,Reptilia:Squamata
Ctenosaura_melanosterna,Reptilia:Squamata
Cachryx_defensor,Reptilia:Squamata
Amblyrhynchus_cristatus,Reptilia:Squamata
Conolophus_marthae,Reptilia:Squamata
Conolophus_pallidus,Reptilia:Squamata
Conolophus_subcristatus,Reptilia:Squamata
Cyclura_pinguis,Reptilia:Squamata
Cyclura_cychlura,Reptilia:Squamata
Cyclura_nubila,Reptilia:Squamata
Cyclura_rileyi,Reptilia:Squamata
Cyclura_collei,Reptilia:Squamata
Cyclura_lewisi,Reptilia:Squamata
Cyclura_carinata,Reptilia:Squamata
Cyclura_ricordi,Reptilia:Squamata
Cyclura_cornuta,Reptilia:Squamata
Sauromalus_australis,Reptilia:Squamata
Sauromalus_hispidus,Reptilia:Squamata
Sauromalus_varius,Reptilia:Squamata
Sauromalus_klauberi,Reptilia:Squamata
Sauromalus_ater,Reptilia:Squamata
Iguana_iguana,Reptilia:Squamata
Iguana_delicatissima,Reptilia:Squamata
Dipsosaurus_dorsalis,Reptilia:Squamata
Brachylophus_fasciatus,Reptilia:Squamata
Brachylophus_vitiensis,Reptilia:Squamata
Nadzikambia_mlanjensis,Reptilia:Squamata
Nadzikambia_baylissi,Reptilia:Squamata
Rhampholeon_beraduccii,Reptilia:Squamata
Rhampholeon_boulengeri,Reptilia:Squamata
Rhampholeon_chapmanorum,Reptilia:Squamata
Rhampholeon_platyceps,Reptilia:Squamata
Rhampholeon_nchisiensis,Reptilia:Squamata
Rhampholeon_acuminatus,Reptilia:Squamata
Rhampholeon_moyeri,Reptilia:Squamata
Rhampholeon_uluguruensis,Reptilia:Squamata
Rhampholeon_gorongosae,Reptilia:Squamata
Rhampholeon_marshalli,Reptilia:Squamata
Rhampholeon_maspictus,Reptilia:Squamata
Rhampholeon_viridis,Reptilia:Squamata
Rhampholeon_spinosus,Reptilia:Squamata
Rhampholeon_temporalis,Reptilia:Squamata
Rhampholeon_spectrum,Reptilia:Squamata
Calumma_boettgeri,Reptilia:Squamata
Calumma_nasutum,Reptilia:Squamata
Calumma_fallax,Reptilia:Squamata
Calumma_vohibola,Reptilia:Squamata
Calumma_gallus,Reptilia:Squamata
Calumma_cf._fallax_KT-2013,Reptilia:Squamata
Calumma_malthe,Reptilia:Squamata
Calumma_hilleniusi,Reptilia:Squamata
Calumma_guibei,Reptilia:Squamata
Calumma_hafahafa,Reptilia:Squamata
Calumma_tsaratananense,Reptilia:Squamata
Calumma_brevicorne,Reptilia:Squamata
Calumma_crypticum,Reptilia:Squamata
Calumma_cucullatum,Reptilia:Squamata
Archaius_tigris,Reptilia:Squamata
Rieppeleon_kerstenii,Reptilia:Squamata
Rieppeleon_brevicaudatus,Reptilia:Squamata
Rieppeleon_brachyurus,Reptilia:Squamata
Calumma_gastrotaenia,Reptilia:Squamata
Calumma_guillaumeti,Reptilia:Squamata
Calumma_glawi,Reptilia:Squamata
Calumma_andringitraense,Reptilia:Squamata
Calumma_furcifer,Reptilia:Squamata
Calumma_globifer,Reptilia:Squamata
Calumma_ambreense,Reptilia:Squamata
Calumma_parsonii,Reptilia:Squamata
Calumma_oshaughnessyi,Reptilia:Squamata
Calumma_capuroni,Reptilia:Squamata
Chamaeleo_namaquensis,Reptilia:Squamata
Chamaeleo_calcaricarens,Reptilia:Squamata
Chamaeleo_chamaeleon,Reptilia:Squamata
Chamaeleo_africanus,Reptilia:Squamata
Chamaeleo_arabicus,Reptilia:Squamata
Chamaeleo_calyptratus,Reptilia:Squamata
Chamaeleo_zeylanicus,Reptilia:Squamata
Chamaeleo_monachus,Reptilia:Squamata
Chamaeleo_senegalensis,Reptilia:Squamata
Chamaeleo_necasi,Reptilia:Squamata
Chamaeleo_gracilis,Reptilia:Squamata
Chamaeleo_laevigatus,Reptilia:Squamata
Chamaeleo_dilepis,Reptilia:Squamata
Chamaeleo_anchietae,Reptilia:Squamata
Trioceros_harennae,Reptilia:Squamata
Trioceros_balebicornutus,Reptilia:Squamata
Trioceros_affinis,Reptilia:Squamata
Trioceros_perreti,Reptilia:Squamata
Trioceros_pfefferi,Reptilia:Squamata
Trioceros_eisentrauti,Reptilia:Squamata
Trioceros_quadricornis,Reptilia:Squamata
Trioceros_serratus,Reptilia:Squamata
Trioceros_wiedersheimi,Reptilia:Squamata
Trioceros_montium,Reptilia:Squamata
Trioceros_cristatus,Reptilia:Squamata
Trioceros_camerunensis,Reptilia:Squamata
Trioceros_feae,Reptilia:Squamata
Trioceros_sternfeldi,Reptilia:Squamata
Trioceros_rudis,Reptilia:Squamata
Trioceros_hanangensis,Reptilia:Squamata
Trioceros_cf._kinetensis,Reptilia:Squamata
Trioceros_ellioti,Reptilia:Squamata
Trioceros_hoehnelii,Reptilia:Squamata
Trioceros_kinangopensis,Reptilia:Squamata
Trioceros_nyirit,Reptilia:Squamata
Trioceros_narraioca,Reptilia:Squamata
Trioceros_schubotzi,Reptilia:Squamata
Trioceros_bitaeniatus,Reptilia:Squamata
Trioceros_conirostratus,Reptilia:Squamata
Trioceros_jacksonii,Reptilia:Squamata
Trioceros_incornutus,Reptilia:Squamata
Trioceros_fuelleborni,Reptilia:Squamata
Trioceros_tempeli,Reptilia:Squamata
Trioceros_laterispinis,Reptilia:Squamata
Trioceros_werneri,Reptilia:Squamata
Trioceros_goetzei,Reptilia:Squamata
Trioceros_deremensis,Reptilia:Squamata
Trioceros_ituriensis,Reptilia:Squamata
Trioceros_johnstoni,Reptilia:Squamata
Trioceros_melleri,Reptilia:Squamata
Trioceros_oweni,Reptilia:Squamata
Kinyongia_magomberae,Reptilia:Squamata
Kinyongia_tenuis,Reptilia:Squamata
Kinyongia_cf._oxyrhina,Reptilia:Squamata
Kinyongia_oxyrhina,Reptilia:Squamata
Kinyongia_uluguruensis,Reptilia:Squamata
Kinyongia_xenorhina,Reptilia:Squamata
Kinyongia_carpenteri,Reptilia:Squamata
Kinyongia_excubitor,Reptilia:Squamata
Kinyongia_gyrolepis,Reptilia:Squamata
Kinyongia_adolfifriderici,Reptilia:Squamata
Kinyongia_asheorum,Reptilia:Squamata
Kinyongia_vosseleri,Reptilia:Squamata
Kinyongia_fischeri,Reptilia:Squamata
Kinyongia_multituberculata,Reptilia:Squamata
Kinyongia_matschiei,Reptilia:Squamata
Kinyongia_boehmei,Reptilia:Squamata
Kinyongia_tavetana,Reptilia:Squamata
Kinyongia_uthmoelleri,Reptilia:Squamata
Kinyongia_vanheygeni,Reptilia:Squamata
Bradypodion_taeniabronchum,Reptilia:Squamata
Bradypodion_ventrale,Reptilia:Squamata
Bradypodion_kentanicum,Reptilia:Squamata
Bradypodion_gutturale,Reptilia:Squamata
Bradypodion_atromontanum,Reptilia:Squamata
Bradypodion_occidentale,Reptilia:Squamata
Bradypodion_setaroi,Reptilia:Squamata
Bradypodion_caeruleogula,Reptilia:Squamata
Bradypodion_nemorale,Reptilia:Squamata
Bradypodion_dracomontanum,Reptilia:Squamata
Bradypodion_transvaalense,Reptilia:Squamata
Bradypodion_ngomeense,Reptilia:Squamata
Bradypodion_melanocephalum,Reptilia:Squamata
Bradypodion_thamnobates,Reptilia:Squamata
Bradypodion_caffer,Reptilia:Squamata
Bradypodion_damaranum,Reptilia:Squamata
Bradypodion_pumilum,Reptilia:Squamata
Calumma_peyrierasi,Reptilia:Squamata
Calumma_linotum,Reptilia:Squamata
Calumma_amber,Reptilia:Squamata
Calumma_peltierorum,Reptilia:Squamata
Calumma_tarzan,Reptilia:Squamata
Calumma_marojezense,Reptilia:Squamata
Calumma_vencesi,Reptilia:Squamata
Furcifer_polleni,Reptilia:Squamata
Furcifer_cephalolepis,Reptilia:Squamata
Furcifer_pardalis,Reptilia:Squamata
Furcifer_angeli,Reptilia:Squamata
Furcifer_rhinoceratus,Reptilia:Squamata
Furcifer_nicosiai,Reptilia:Squamata
Furcifer_verrucosus,Reptilia:Squamata
Furcifer_oustaleti,Reptilia:Squamata
Furcifer_viridis,Reptilia:Squamata
Furcifer_major,Reptilia:Squamata
Furcifer_lateralis,Reptilia:Squamata
Furcifer_antimena,Reptilia:Squamata
Furcifer_labordi,Reptilia:Squamata
Furcifer_belalandaensis,Reptilia:Squamata
Furcifer_campani,Reptilia:Squamata
Furcifer_willsii,Reptilia:Squamata
Furcifer_petteri,Reptilia:Squamata
Furcifer_minor,Reptilia:Squamata
Furcifer_timoni,Reptilia:Squamata
Furcifer_bifidus,Reptilia:Squamata
Furcifer_balteatus,Reptilia:Squamata
Palleon_nasus,Reptilia:Squamata
Palleon_lolontany,Reptilia:Squamata
Brookesia_betschi,Reptilia:Squamata
Brookesia_lineata,Reptilia:Squamata
Brookesia_vadoni,Reptilia:Squamata
Brookesia_thieli,Reptilia:Squamata
Brookesia_ebenaui,Reptilia:Squamata
Brookesia_antakarana,Reptilia:Squamata
Brookesia_ambreensis,Reptilia:Squamata
Brookesia_stumpffi,Reptilia:Squamata
Brookesia_griveaudi,Reptilia:Squamata
Brookesia_valerieae,Reptilia:Squamata
Brookesia_antoetrae,Reptilia:Squamata
Brookesia_therezieni,Reptilia:Squamata
Brookesia_superciliaris,Reptilia:Squamata
Brookesia_bonsi,Reptilia:Squamata
Brookesia_brygooi,Reptilia:Squamata
Brookesia_decaryi,Reptilia:Squamata
Brookesia_brunoi,Reptilia:Squamata
Brookesia_perarmata,Reptilia:Squamata
Brookesia_sp._Betampona,Reptilia:Squamata
Brookesia_exarmata,Reptilia:Squamata
Brookesia_dentata,Reptilia:Squamata
